id,agentURL,price,addr,daftURL,longitude,latitude
1107,NULL,"€1,685 Per month","Wyckham Place, Wyckham Way, Dundrum, Dublin 16",http://www.daft.ie/dublin/apartments-for-rent/dundrum/wyckham-place-wyckham-way-dundrum-dublin-1897276/,-6.243344,53.280444
1108,https://www.daft.ie/dublin/estate-agents/kimmage/doranestates/,"€1,490 Per month","Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/drumcondra/apt-2-191-clonliffe-road-drumcondra-dublin-1853309/,-6.253488,53.362604
1109,NULL,€800 Per month,"Hannaville Park, Terenure, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/terenure/hannaville-park-terenure-dublin-1897546/,-6.285064,53.310507
1110,https://www.daft.ie/dublin/estate-agents/portmarnock/terryoreilly/,"€2,950 Per month","12 Talbot Court, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/12-talbot-court-malahide-dublin-1861120/,-6.173985,53.452317
1111,https://www.daft.ie/dublin/estate-agents/stillorgan/caseykennedy/,"€1,900 Per month","Castlefarm, Shankill, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/shankill/castlefarm-shankill-dublin-1897536/,-6.119608,53.227612
1112,NULL,"€2,100 Per month","Carmanhall Court, Burton Hall Road, Sandyford, Dublin 18",http://www.daft.ie/dublin/apartments-for-rent/sandyford/carmanhall-court-burton-hall-road-sandyford-dublin-1892420/,-6.203373,53.274085
1113,https://www.daft.ie/dublin/estate-agents/ongar/fisherproperty/,"€2,200 Per month","Castlegrange Court, Clonsilla, Dublin 15",http://www.daft.ie/dublin/apartments-for-rent/clonsilla/castlegrange-court-clonsilla-dublin-1875135/,-6.427664,53.399918
1114,https://www.daft.ie/dublin/estate-agents/ongar/fisherproperty/,"€1,100 Per month","North Brunswick Street, Dublin 7",http://www.daft.ie/dublin/apartments-for-rent/dublin-7/north-brunswick-street-dublin-7-dublin-1897333/,-6.281925,53.349624
1115,https://www.daft.ie/dublin/estate-agents/phibsborough/masonphibsboro/,"€1,400 Per month","Phibsborough Road, Phibsborough, Dublin 7",http://www.daft.ie/dublin/apartments-for-rent/phibsborough/phibsborough-road-phibsborough-dublin-1893037/,-6.272874,53.359818
1116,https://www.daft.ie/dublin/estate-agents/templeogue/colmangrimes/,"€2,150 Per month","Russell Crescent, Russell Square, Tallaght, Dublin 24",http://www.daft.ie/dublin/houses-for-rent/tallaght/russell-crescent-russell-square-tallaght-dublin-1895579/,-6.405107,53.283079
1117,https://www.daft.ie/dublin/estate-agents/templeogue/colmangrimes/,"€1,835 Per month","Maplewood Park, Tallaght, Dublin 24",http://www.daft.ie/dublin/houses-for-rent/tallaght/maplewood-park-tallaght-dublin-1896602/,-6.382364,53.285703
1118,https://www.daft.ie/dublin/estate-agents/templeogue/colmangrimes/,"€1,000 Per month","Bloomfield Avenue (Ref :125), Portobello, Dublin 8",http://www.daft.ie/dublin/studio-apartments-for-rent/portobello/bloomfield-avenue-ref-125-portobello-dublin-1892475/,-6.271638,53.330391
1119,https://www.daft.ie/dublin/estate-agents/santry/christies/,"€4,200 Per month","Grove Paddock, St. Helier'S Copse, Blackrock, Blackrock, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/blackrock/grove-paddock-st-heliers-copse-blackrock-blackrock-dublin-1891664/,-6.188957,53.291796
1120,https://www.daft.ie/dublin/estate-agents/santry/christies/,"€2,800 Per month","Monkstown Road, Monkstown, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/monkstown/monkstown-road-monkstown-dublin-1825817/,-6.162804,53.295132
1121,https://www.daft.ie/dublin/estate-agents/santry/christies/,"€2,500 Per month","Turvey Avenue, Donabate, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/donabate/turvey-avenue-donabate-dublin-1884606/,-6.155726,53.486425
1122,https://www.daft.ie/dublin/estate-agents/castleknock/modproperties/,"€2,600 Per month","Cooley Road, Crumlin, Dublin 12",http://www.daft.ie/dublin/houses-for-rent/crumlin/cooley-road-crumlin-dublin-1896145/,-6.325071,53.330684
1123,https://www.daft.ie/dublin/estate-agents/ranelagh/galvinproperty/,"€1,598 Per month","51 Belgrave Square, Ranelagh, Dublin 6",http://www.daft.ie/dublin/flats-for-rent/ranelagh/51-belgrave-square-ranelagh-dublin-1894684/,-6.261308,53.323476
1124,https://www.daft.ie/dublin/estate-agents/ranelagh/galvinproperty/,"€7,000 Per month","Penthouse Apartment, Intercontinental Hotel, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/penthouse-apartment-intercontinental-hotel-ballsbridge-dublin-1751438/,-6.226088,53.326653
1125,https://www.daft.ie/dublin/estate-agents/ranelagh/galvinproperty/,"€3,300 Per month","The Hibernian, The Gasworks, Ringsend, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ringsend/the-hibernian-the-gasworks-ringsend-dublin-1534323/,-6.23577,53.338923
1126,https://www.daft.ie/dublin/estate-agents/ranelagh/galvinproperty/,"€3,900 Per month","The Hibernian, The Gasworks, Ringsend, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ringsend/the-hibernian-the-gasworks-ringsend-dublin-1699544/,-6.23577,53.338923
1127,https://www.daft.ie/dublin/estate-agents/ranelagh/galvinproperty/,"€1,800 Per month","Galloping Green, Stillorgan, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/stillorgan/galloping-green-stillorgan-dublin-1877212/,-6.186003,53.279656
1128,https://www.daft.ie/dublin/estate-agents/ranelagh/galvinproperty/,"€5,500 Per month","Santa Barbara, Killiney Hill Road, Killiney, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/killiney/santa-barbara-killiney-hill-road-killiney-dublin-1887904/,-6.118481,53.255611
1129,https://www.daft.ie/dublin/estate-agents/ranelagh/galvinproperty/,"€4,500 Per month","Spencer Dock Apartments, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/spencer-dock-apartments-dublin-1-dublin-1722940/,-6.239011,53.349347
1130,NULL,"€1,600 Per month","5 Fernleigh Place, Carpenterstown, Castleknock, Dublin 15",http://www.daft.ie/dublin/houses-for-rent/castleknock/5-fernleigh-place-carpenterstown-castleknock-dublin-1897508/,-6.401156,53.373085
1131,https://www.daft.ie/meath/estate-agents/dunshaughlin/bannonauctioneers/,"€2,000 Per month","47 Liscannor Road, Cabra, Dublin 7",http://www.daft.ie/dublin/apartments-for-rent/cabra/47-liscannor-road-cabra-dublin-1896732/,-6.299395,53.368063
1132,https://www.daft.ie/dublin/estate-agents/rathcoole/redmond/,"€1,500 Per month","Glebe Square, Newcastle, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/newcastle/glebe-square-newcastle-dublin-1897504/,-6.502751,53.301504
1133,https://www.daft.ie/dublin/estate-agents/dublin-2/norths/,"€2,000 Per month","Highfield Manor, Highfield Road, Rathgar, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathgar/highfield-manor-highfield-road-rathgar-dublin-1892444/,-6.27266,53.312148
1134,NULL,"€1,400 Per month","Bohernabreena, Tallaght, Dublin 24",http://www.daft.ie/dublin/houses-for-rent/tallaght/bohernabreena-tallaght-dublin-1897493/,-6.35949,53.256692
1135,https://www.daft.ie/dublin/estate-agents/dublin-1/swipeproperty/,"€1,000 Per month","Ferndale Avenue, Finglas, Dublin 11",http://www.daft.ie/dublin/flats-for-rent/finglas/ferndale-avenue-finglas-dublin-1897492/,-6.285365,53.387318
1136,https://www.daft.ie/dublin/estate-agents/phibsborough/mathewsproperty/,"€1,800 Per month","Drury Hall, Lower Stephen Street, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/drury-hall-lower-stephen-street-dublin-2-dublin-1897487/,-6.264716,53.341202
1137,https://www.daft.ie/dublin/estate-agents/swords/shaneredmond/,"€2,000 Per month","28 Mountfield Park, Malahide, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/malahide/28-mountfield-park-malahide-dublin-1888735/,-6.148741,53.44011
1138,NULL,"€1,300 Per month","Ashington Avenue, Cabra, Dublin 7",http://www.daft.ie/dublin/apartments-for-rent/cabra/ashington-avenue-cabra-dublin-1897481/,-6.316128,53.371557
1139,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,440 Per month","57 Fosterbrook, Booterstown, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/booterstown/57-fosterbrook-booterstown-dublin-1895669/,-6.208861,53.308959
1140,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,150 Per month","Shieling Square, Raheny, Dublin 5",http://www.daft.ie/dublin/apartments-for-rent/raheny/shieling-square-raheny-dublin-1852848/,-6.161561,53.380009
1141,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€6,000 Per month","Dartmouth Road, Ranelagh, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/ranelagh/dartmouth-road-ranelagh-dublin-1858718/,-6.256976,53.329368
1142,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,200 Per month","Castleforbes Square, Ifsc, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/ifsc/castleforbes-square-ifsc-dublin-1894189/,-6.231975,53.348861
1143,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€5,250 Per month","Torquay Road, Foxrock, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/foxrock/torquay-road-foxrock-dublin-1886590/,-6.186813,53.27123
1144,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€3,209 Per month","66 Rockfield, Dundrum, Dublin 16",http://www.daft.ie/dublin/houses-for-rent/dundrum/66-rockfield-dundrum-dublin-1895671/,-6.246294,53.293801
1145,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,500 Per month","Laurel, Hazeldene, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/laurel-hazeldene-ballsbridge-dublin-1852845/,-6.230382,53.324051
1146,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€3,250 Per month","Bullock Harbour, Dalkey, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/dalkey/bullock-harbour-dalkey-dublin-1869838/,-6.106656,53.284602
1147,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,000 Per month","Willbrook Downs, Rathfarnham, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/rathfarnham/willbrook-downs-rathfarnham-dublin-1883100/,-6.286688,53.288279
1148,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€4,000 Per month","Orwell Lodge, Rathgar, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/rathgar/orwell-lodge-rathgar-dublin-1863757/,-6.269755,53.307319
1149,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,250 Per month","The Links, Elm Park, Merrion Road, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/dublin-4/the-links-elm-park-merrion-road-dublin-4-dublin-1859096/,-6.206783,53.314017
1150,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€1,800 Per month","Ros Mor View, Knocklyon, Dublin 16",http://www.daft.ie/dublin/apartments-for-rent/knocklyon/ros-mor-view-knocklyon-dublin-1858856/,-6.315588,53.280091
1151,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€3,000 Per month","53 Shieling Square, Raheny, Dublin 5",http://www.daft.ie/dublin/houses-for-rent/raheny/53-shieling-square-raheny-dublin-1895950/,-6.161534,53.380075
1152,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,850 Per month","75 Duplex Shieling Square, Raheny, Dublin 5",http://www.daft.ie/dublin/apartments-for-rent/raheny/75-duplex-shieling-square-raheny-dublin-1854429/,-6.15955,53.380527
1153,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€2,300 Per month","Silken Park Ave, Kingswood, Dublin 22",http://www.daft.ie/dublin/houses-for-rent/kingswood/silken-park-ave-kingswood-dublin-1895323/,-6.418538,53.297504
1154,https://www.daft.ie/dublin/estate-agents/dublin-4/lisney_leeson_st/,"€1,900 Per month","Abbeyfield, Milltown, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/milltown/abbeyfield-milltown-dublin-1897050/,-6.246016,53.315455
1155,https://www.daft.ie/dublin/estate-agents/sandymount/bennettsauctioneers/,"€1,690 Per month","26 Ballsbridge Gardens, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/26-ballsbridge-gardens-ballsbridge-dublin-1896769/,-6.229344,53.332241
1156,https://www.daft.ie/dublin/estate-agents/castleknock/flynnassociates2/,"€2,200 Per month","Mulberry Crescent, Castleknock, Dublin 15",http://www.daft.ie/dublin/houses-for-rent/castleknock/mulberry-crescent-castleknock-dublin-1881833/,-6.379467,53.369837
1157,https://www.daft.ie/dublin/estate-agents/castleknock/flynnassociates2/,"€1,950 Per month","Annfield View, Castleknock, Dublin 15",http://www.daft.ie/dublin/houses-for-rent/castleknock/annfield-view-castleknock-dublin-1895215/,-6.406181,53.373585
1158,NULL,€220 Per week,"Nelson Street, Dublin 1",http://www.daft.ie/dublin/flats-for-rent/dublin-1/nelson-street-dublin-1-dublin-1886838/,-6.267672,53.357668
1159,https://www.daft.ie/dublin/estate-agents/newcastle/kellyestates/,"€2,500 Per month","Newcastle Manor Green, Newcastle, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/newcastle/newcastle-manor-green-newcastle-dublin-1895069/,-6.489784,53.297846
1160,https://www.daft.ie/dublin/estate-agents/newcastle/kellyestates/,"€3,600 Per month","Strand Road, Sandymount, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/sandymount/strand-road-sandymount-dublin-1895060/,-6.206947,53.324879
1161,https://www.daft.ie/dublin/estate-agents/newcastle/kellyestates/,"€1,900 Per month","Ballynakelly Cottages, Newcastle, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/newcastle/ballynakelly-cottages-newcastle-dublin-1897174/,-6.489222,53.293822
1162,https://www.daft.ie/dublin/estate-agents/newcastle/kellyestates/,"€2,025 Per month","Ballynakelly Cottages, Newcastle, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/newcastle/ballynakelly-cottages-newcastle-dublin-1895028/,-6.487145,53.294509
1163,https://www.daft.ie/dublin/estate-agents/newcastle/kellyestates/,"€1,800 Per month","Ballynakelly Green, Newcastle, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/newcastle/ballynakelly-green-newcastle-dublin-1895032/,-6.490863,53.29448
1164,NULL,€550 Per week,"20 Emerald Square, Dublin 8",http://www.daft.ie/dublin/houses-for-rent/dublin-8/20-emerald-square-dublin-8-dublin-1895499/,-6.290981,53.33573
1165,https://www.daft.ie/dublin/estate-agents/portmarnock/hosford/,"€2,675 Per month","The Kilns, Portmarnock, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/portmarnock/the-kilns-portmarnock-dublin-1897467/,-6.150883,53.41869
1166,NULL,"€2,000 Per month","1 Brighton Green, Off Brighton Square, Rathgar, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/rathgar/1-brighton-green-off-brighton-square-rathgar-dublin-1897465/,-6.272234,53.316177
1167,NULL,"€1,975 Per month","Sundale Park, Tallaght, Dublin 24",http://www.daft.ie/dublin/houses-for-rent/tallaght/sundale-park-tallaght-dublin-1897419/,-6.407969,53.277905
1168,https://www.daft.ie/dublin/estate-agents/mount-merrion/eddempsey/,"€1,775 Per month","The Tramyard, Inchicore, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/inchicore/the-tramyard-inchicore-dublin-1895558/,-6.319917,53.339071
1169,https://www.daft.ie/dublin/estate-agents/rathmines/gillespielowe/,"€1,450 Per month","The Distillery, Drumcondra, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/drumcondra/the-distillery-drumcondra-dublin-1892309/,-6.248227,53.363544
1170,https://www.daft.ie/dublin/estate-agents/rathmines/gillespielowe/,"€1,292 Per month","Rathmines Town Centre, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/rathmines-town-centre-rathmines-dublin-1893486/,-6.264073,53.324923
1171,https://www.daft.ie/dublin/estate-agents/rathmines/gillespielowe/,"€1,185 Per month","Whitehall Square, Crumlin, Dublin 12",http://www.daft.ie/dublin/apartments-for-rent/crumlin/whitehall-square-crumlin-dublin-1893807/,-6.321351,53.313729
1172,https://www.daft.ie/dublin/estate-agents/rathmines/gillespielowe/,"€1,356 Per month","Maxwell Road, Rathgar, Dublin 6",http://www.daft.ie/dublin/flats-for-rent/rathgar/maxwell-road-rathgar-dublin-1884241/,-6.268147,53.317217
1173,https://www.daft.ie/dublin/estate-agents/rathmines/gillespielowe/,"€2,400 Per month","The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/the-cedars-herbert-park-lane-ballsbridge-dublin-1894240/,-6.231962,53.327321
1174,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€1,620 Per month","Church Park Court, Mount Argos, Harold'S Cross, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/harolds-cross/church-park-court-mount-argos-harolds-cross-dublin-1892922/,-6.285688,53.322517
1175,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€2,700 Per month","Mount Anville Wood, Goatstown, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/goatstown/mount-anville-wood-goatstown-dublin-1893156/,-6.219464,53.290138
1176,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€3,640 Per month","Loretto, South Shore Road, Rush, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/rush/loretto-south-shore-road-rush-dublin-1883972/,-6.094785,53.518642
1177,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,€850 Per month,"Parkwood Grove, Tallaght, Dublin 24",http://www.daft.ie/dublin/apartments-for-rent/tallaght/parkwood-grove-tallaght-dublin-1847931/,-6.360576,53.277408
1178,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€1,364 Per month","Burnell Court, Northern Cross, Malahide Road, Malahide, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/malahide/burnell-court-northern-cross-malahide-road-malahide-dublin-1894097/,-6.164273,53.449278
1179,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€2,800 Per month","Kenilworth Square North, Rathgar, Dublin 6",http://www.daft.ie/dublin/flats-for-rent/rathgar/kenilworth-square-north-rathgar-dublin-1896983/,-6.276905,53.319222
1180,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€2,000 Per month","Merton Hall, Mount Saint Annes, Milltown, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/milltown/merton-hall-mount-saint-annes-milltown-dublin-1895517/,-6.251765,53.313768
1181,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€1,800 Per month","The Elms, Mount Merrion, Blackrock, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/blackrock/the-elms-mount-merrion-blackrock-dublin-1897348/,-6.198256,53.299767
1182,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€1,434 Per month","Seapark, Mount Prospect Avenue, Clontarf, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/clontarf/seapark-mount-prospect-avenue-clontarf-dublin-1896853/,-6.186802,53.367047
1183,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€1,400 Per month","Belvedere Place, Mountjoy Square, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/belvedere-place-mountjoy-square-dublin-1-dublin-1883713/,-6.257132,53.357903
1184,https://www.daft.ie/dublin/estate-agents/rathmines/dnggillespielowe/,"€2,800 Per month","Leinster Lawn, Clonskeagh, Dublin 14",http://www.daft.ie/dublin/houses-for-rent/clonskeagh/leinster-lawn-clonskeagh-dublin-1893638/,-6.239508,53.307008
1185,NULL,"€2,100 Per month","Tramway Court, Station Road, Sutton, Dublin 13",http://www.daft.ie/dublin/houses-for-rent/sutton/tramway-court-station-road-sutton-dublin-1897416/,-6.116965,53.39146
1186,NULL,"€1,600 Per month","Ashbrook, Clontarf, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/clontarf/ashbrook-clontarf-dublin-1896941/,-6.212754,53.368451
1187,NULL,"€2,000 Per month","Seville Place, Ifsc, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/ifsc/seville-place-ifsc-dublin-1893965/,-6.243537,53.352367
1188,NULL,"€1,378 Per month","Fairview Strand, Fairview, Dublin 3",http://www.daft.ie/dublin/flats-for-rent/fairview/fairview-strand-fairview-dublin-1895318/,-6.236991,53.362852
1189,NULL,"€1,250 Per month","Belvedere Place, Dublin 1",http://www.daft.ie/dublin/studio-apartments-for-rent/dublin-1/belvedere-place-dublin-1-dublin-1895317/,-6.257713,53.358215
1190,NULL,"€1,375 Per month","Sherrard Street Lower, Dublin 1",http://www.daft.ie/dublin/flats-for-rent/dublin-1/sherrard-street-lower-dublin-1-dublin-1895887/,-6.25807,53.360213
1191,/agent.daft?id=10744&p=wpvypwpr,"€1,950 Per month","Tara Street, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/tara-street-dublin-2-dublin-1851050/,-6.255139,53.346562
1192,NULL,"€1,650 Per month","24 Holywell Dene, Swords, Dublin 13",http://www.daft.ie/dublin/apartments-for-rent/swords/24-holywell-dene-swords-dublin-1890594/,-6.208875,53.441678
1193,NULL,"€1,500 Per month","192 Bachelors Walk The Lotts Dublin 1, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/192-bachelors-walk-the-lotts-dublin-1-dublin-1-dublin-1893046/,-6.263325,53.347362
1194,NULL,"€1,450 Per month","Ashford Apartments, Griffith Ave, Glasnevin, Dublin 9",http://www.daft.ie/dublin/apartments-for-rent/glasnevin/ashford-apartments-griffith-ave-glasnevin-dublin-1897113/,-6.27679,53.37932
1195,NULL,"€2,100 Per month","Sundale Grove, Tallaght, Dublin 24",http://www.daft.ie/dublin/houses-for-rent/tallaght/sundale-grove-tallaght-dublin-1894933/,-6.408364,53.282951
1196,NULL,"€2,100 Per month","The Hedgerows, Foxrock, Dublin 18",http://www.daft.ie/dublin/houses-for-rent/foxrock/the-hedgerows-foxrock-dublin-1881866/,-6.200647,53.265275
1197,NULL,"€1,800 Per month","Bayside Boulevarde North, Bayside, Dublin 13",http://www.daft.ie/dublin/houses-for-rent/bayside/bayside-boulevarde-north-bayside-dublin-1890908/,-6.142313,53.389505
1198,NULL,"€1,900 Per month","40 Stiles Road, Clontarf, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/clontarf/40-stiles-road-clontarf-dublin-1897411/,-6.209755,53.367271
1199,NULL,"€3,000 Per month","46 Seafield Road, Clontarf, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/clontarf/46-seafield-road-clontarf-dublin-1883763/,-6.196805,53.364331
1200,NULL,"€2,190 Per month","Charlemont Parade, North Strand, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/north-strand/charlemont-parade-north-strand-dublin-1895666/,-6.245055,53.357961
1201,NULL,"€2,690 Per month","54 Granitefield, Cabinteely, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/cabinteely/54-granitefield-cabinteely-dublin-1889290/,-6.141498,53.26849
1202,https://www.daft.ie/dublin/estate-agents/dun-laoghaire/downeyproperty/,"€1,460 Per month","Ashurst, Mount Merrion Avenue, Blackrock, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/blackrock/ashurst-mount-merrion-avenue-blackrock-dublin-1897402/,-6.202375,53.297236
1203,NULL,€900 Per month,"Portobello, Dublin 8",http://www.daft.ie/dublin/studio-apartments-for-rent/dublin-8/portobello-dublin-8-dublin-1881711/,-6.291058,53.337518
1204,NULL,"€1,795 Per month","Ifsc, Custom House Harbour, Dublin 1",http://www.daft.ie/dublin/apartments-for-rent/dublin-1/ifsc-custom-house-harbour-dublin-1-dublin-1891608/,-6.252959,53.353751
1205,https://www.daft.ie/dublin/estate-agents/dublin-2/dublinshortterm/,€600 Per week,"Adelaide Square, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/adelaide-square-dublin-2-dublin-1874452/,-6.267533,53.33989
1206,https://www.daft.ie/dublin/estate-agents/dublin-2/dublinshortterm/,€500 Per week,"Cows Lane, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/cows-lane-dublin-2-dublin-1828288/,-6.26608,53.344774
1207,NULL,"€2,800 Per month","The Water Front, 5",http://www.daft.ie/dublin/apartments-for-rent/hanover-quay/the-water-front-5-7-hanover-quay-dublin-2-hanover-quay-dublin-1897323/,-6.234772,53.344401
1208,NULL,"€1,150 Per month","Springfield Crescent, Templeogue, Dublin 6W",http://www.daft.ie/dublin/studio-apartments-for-rent/templeogue/springfield-crescent-templeogue-dublin-1897381/,-6.301953,53.29907
1209,NULL,"€1,500 Per month","Grosvenor Road, Rathgar, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathgar/grosvenor-road-rathgar-dublin-1897380/,-6.271816,53.318548
1210,https://www.daft.ie/dublin/estate-agents/dublin-2/redwoodrealestate/,"€1,219 Per month","Francis Street, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/dublin-8/francis-street-dublin-8-dublin-1897378/,-6.274322,53.340878
1211,NULL,"€2,900 Per month","26 Granville Close, Dun Laoghaire, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/dun-laoghaire/26-granville-close-dun-laoghaire-dublin-1889938/,-6.142997,53.286353
1212,NULL,"€4,975 Per month","Coliemore Road, Dalkey, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/dalkey/coliemore-road-dalkey-dublin-1880133/,-6.092788,53.271631
1213,NULL,"€2,500 Per month","3 Wellington Mews, Wellington Lane, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/dublin-4/3-wellington-mews-wellington-lane-dublin-4-dublin-1897359/,-6.260617,53.34042
1214,https://www.daft.ie/dublin/estate-agents/phibsborough/martinandmoran/,"€1,700 Per month","The Schooner Arran Quay, Dublin 7",http://www.daft.ie/dublin/apartments-for-rent/dublin-7/the-schooner-arran-quay-dublin-7-dublin-1886283/,-6.277133,53.346368
1215,NULL,"€2,000 Per month","Beechmount, Glasnevin, Dublin 9",http://www.daft.ie/dublin/houses-for-rent/glasnevin/beechmount-glasnevin-dublin-1896744/,-6.268537,53.375372
1216,NULL,"€1,850 Per month","66 The Birch, Riversdale, Dundrum, Dublin 14",http://www.daft.ie/dublin/apartments-for-rent/dundrum/66-the-birch-riversdale-dundrum-dublin-1893226/,-6.238679,53.286326
1217,https://www.daft.ie/dublin/estate-agents/lucan/daltonco/,"€1,450 Per month","Bremore Pastures Way., Balbriggan, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/balbriggan/bremore-pastures-way-balbriggan-dublin-1893425/,-6.200473,53.614809
1218,NULL,"€2,600 Per month","Avoca Avenue, Blackrock, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/blackrock/avoca-avenue-blackrock-dublin-1887171/,-6.178711,53.291226
1219,NULL,"€2,250 Per month","Harcourt Mews, Camden Street, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/harcourt-mews-camden-street-dublin-2-dublin-1894183/,-6.265094,53.334151
