id,agentURL,price,addr,daftURL,longitude,latitude,overviews,city_center_distance,dwelling_type
678,https://www.daft.ie/dublin/estate-agents/ballsbridge/lansdownepartnership/,"€2,350 Per month","Shelbourne Park Apartments, South Lotts Road, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/dublin-4/shelbourne-park-apartments-south-lotts-road-dublin-4-dublin-1927727/,-6.231576,53.340801,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",2,"Apartment to Rent"
679,https://www.daft.ie/dublin/estate-agents/ballsbridge/lansdownepartnership/,"€2,000 Per month","Clontarf Bay Apartments, Clontarf Road, Clontarf, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/clontarf/clontarf-bay-apartments-clontarf-road-clontarf-dublin-1928673/,-6.178473,53.363070,"Furnished, 2 Bedrooms (1 single, 1 double), 2 Bathrooms",5.7,"Apartment to Rent"
680,https://www.daft.ie/dublin/estate-agents/ballsbridge/lansdownepartnership/,"€3,500 Per month","Windsor Terrace, Portobello, Dublin 8",http://www.daft.ie/dublin/houses-for-rent/portobello/windsor-terrace-portobello-dublin-1930491/,-6.274547,53.329828,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",2.2,"House to Rent"
681,https://www.daft.ie/dublin/estate-agents/ballsbridge/lansdownepartnership/,"€2,600 Per month","Bloomfield Park, Bloomfield Avenue, Donnybrook, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/donnybrook/bloomfield-park-bloomfield-avenue-donnybrook-dublin-1930486/,-6.244718,53.325981,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.5,"Apartment to Rent"
682,https://www.daft.ie/dublin/estate-agents/drumcondra/movehome_santry/,"€2,200 Per month","36 South Bank, Swords, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/swords/36-south-bank-swords-dublin-1927460/,-6.224094,53.467765,"Furnished, 3 Bedrooms (3 double), 3 Bathrooms",13.6,"House to Rent"
683,https://www.daft.ie/dublin/estate-agents/drumcondra/movehome_santry/,"€1,450 Per month","122 Temple Gardens, Northwood, Santry, Dublin 9",http://www.daft.ie/dublin/apartments-for-rent/santry/122-temple-gardens-northwood-santry-dublin-1928982/,-6.247339,53.405783,"Furnished, 1 Bedroom (1 double), 1 Bathroom",6.6,"Apartment to Rent"
684,https://www.daft.ie/dublin/estate-agents/drumcondra/movehome_santry/,"€2,288 Per month","39 The Park, Beaumont Woods, Beaumont, Dublin 9",http://www.daft.ie/dublin/houses-for-rent/beaumont/39-the-park-beaumont-woods-beaumont-dublin-1927641/,-6.228119,53.388113,"Furnished, 3 Bedrooms (3 double), 3 Bathrooms",5,"House to Rent"
685,https://www.daft.ie/dublin/estate-agents/drumcondra/movehome_santry/,"€3,000 Per month","539A Collins Avenue, Santry, Dublin 9",http://www.daft.ie/dublin/houses-for-rent/santry/539a-collins-avenue-santry-dublin-1923553/,-6.249807,53.384276,"Furnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",4.2,"House to Rent"
686,https://www.daft.ie/dublin/estate-agents/drumcondra/movehome_santry/,"€1,650 Per month","35 Avondale Avenue, Phibsborough, Dublin 7",http://www.daft.ie/dublin/houses-for-rent/phibsborough/35-avondale-avenue-phibsborough-dublin-1927731/,-6.275338,53.359666,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",1.8,"House to Rent"
687,https://www.daft.ie/dublin/estate-agents/dublin-2/mcnallyhandy/,"€2,300 Per month","32 The Coombe, The Coombe, Dublin 8",http://www.daft.ie/dublin/apartments-for-rent/the-coombe/32-the-coombe-the-coombe-dublin-1921416/,-6.276445,53.339796,"Furnished, 1 Bedroom (1 double), 2 Bathrooms",1.4,"Apartment to Rent"
688,https://www.daft.ie/dublin/estate-agents/drumcondra/movehome_santry/,"€1,750 Per month","107 Chapelgate, Drumcondra, Dublin 9",http://www.daft.ie/dublin/apartments-for-rent/drumcondra/107-chapelgate-drumcondra-dublin-1927736/,-6.259799,53.365883,"Furnished, 1 Bedroom (1 double), 1 Bathroom",2.1,"Apartment to Rent"
689,https://www.daft.ie/dublin/estate-agents/rathmines/oconnorshannon/,"€6,000 Per month","Cullenswood, Ranelagh, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/ranelagh/cullenswood-ranelagh-dublin-1919101/,-6.250419,53.323893,"Furnished, 4 Bedrooms (4 double), 4 Bathrooms",2.7,"House to Rent"
690,https://www.daft.ie/dublin/estate-agents/rathmines/oconnorshannon/,"€2,250 Per month","Bulfin Road, Inchicore, Dublin 8",http://www.daft.ie/dublin/houses-for-rent/inchicore/bulfin-road-inchicore-dublin-1927673/,-6.312783,53.339477,"Furnished, 3 Bedrooms (1 single, 2 double), 1 Bathroom",3.7,"House to Rent"
691,https://www.daft.ie/dublin/estate-agents/rathmines/oconnorshannon/,"€1,334 Per month","Lower Rathmines Road, Adjacent Portobello Bridge, Rathmines, Dublin 6",http://www.daft.ie/dublin/studio-apartments-for-rent/rathmines/lower-rathmines-road-adjacent-portobello-bridge-rathmines-dublin-1928471/,-6.264003,53.328095,,2.1,"Studio apartment to Rent"
692,https://www.daft.ie/dublin/estate-agents/rathmines/oconnorshannon/,"€1,800 Per month","Baggot Street Lower, Dublin 2",http://www.daft.ie/dublin/studio-apartments-for-rent/dublin-2/baggot-street-lower-dublin-2-dublin-1929430/,-6.249113,53.336970,,1.3,"Studio apartment to Rent"
693,https://www.daft.ie/dublin/estate-agents/rathmines/oconnorshannon/,"€2,100 Per month","Baggot Street Lower, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/baggot-street-lower-dublin-2-dublin-1929434/,-6.246034,53.334430,"Furnished, 1 Bedroom (1 double), 1 Bathroom",1.7,"Apartment to Rent"
694,https://www.daft.ie/dublin/estate-agents/rathmines/oconnorshannon/,"€1,334 Per month","Rathmines Lower /Portobello, Rathmines, Dublin 6",http://www.daft.ie/dublin/studio-apartments-for-rent/rathmines/rathmines-lower-portobello-rathmines-dublin-1929622/,-6.264020,53.329233,,2,"Studio apartment to Rent"
695,https://www.daft.ie/dublin/estate-agents/rathmines/oconnorshannon/,"€1,250 Per month","Harrington Street, Dublin 8",http://www.daft.ie/dublin/studio-apartments-for-rent/dublin-8/harrington-street-dublin-8-dublin-1930538/,-6.265430,53.332474,,1.7,"Studio apartment to Rent"
696,https://www.daft.ie/dublin/estate-agents/santry/SmithButlerEstates/,"€1,300 Per month","Lymewood Mews, Santry, Dublin 9",http://www.daft.ie/dublin/apartments-for-rent/santry/lymewood-mews-santry-dublin-1930552/,-6.258070,53.402761,"Furnished, 1 Bedroom (1 double), 1 Bathroom",6.2,"Apartment to Rent"
697,https://www.daft.ie/dublin/estate-agents/santry/SmithButlerEstates/,"€1,000 Per month","Royal Oak, Santry, Dublin 9",http://www.daft.ie/dublin/apartments-for-rent/santry/royal-oak-santry-dublin-1930554/,-6.238060,53.401323,"Furnished, 1 Bedroom (1 twin), 1 Bathroom",6.2,"Apartment to Rent"
698,https://www.daft.ie/dublin/estate-agents/santry/SmithButlerEstates/,"€1,600 Per month","Hamptonwood Avenue, Finglas, Dublin 11",http://www.daft.ie/dublin/apartments-for-rent/finglas/hamptonwood-avenue-finglas-dublin-1927686/,-6.286696,53.405335,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",6.7,"Apartment to Rent"
699,https://www.daft.ie/dublin/estate-agents/santry/SmithButlerEstates/,"€1,550 Per month","Walton Hall, Swords, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/swords/walton-hall-swords-dublin-1927676/,-6.232787,53.473948,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",14.2,"Apartment to Rent"
700,https://www.daft.ie/dublin/estate-agents/santry/SmithButlerEstates/,"€1,450 Per month","Thorn Chase, Rush, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/rush/thorn-chase-rush-dublin-1928836/,-6.093978,53.533821,"Furnished, 2 Bedrooms (2 single), 1 Bathroom",23.5,"House to Rent"
701,https://www.daft.ie/dublin/estate-agents/santry/SmithButlerEstates/,"€1,400 Per month","Huntstown Lawn, Blanchardstown, Dublin 15",http://www.daft.ie/dublin/flats-for-rent/blanchardstown/huntstown-lawn-blanchardstown-dublin-1929853/,-6.402437,53.398167,"Furnished, 1 Bedroom (1 double), 1 Bathroom",11.1,"Flat to Rent"
702,https://www.daft.ie/dublin/estate-agents/santry/SmithButlerEstates/,"€3,640 Per month","The Mews, Robswall, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/the-mews-robswall-malahide-dublin-1853944/,-6.134677,53.444781,"Furnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",13.7,"House to Rent"
703,https://www.daft.ie/dublin/estate-agents/santry/SmithButlerEstates/,"€2,400 Per month","Cedar View, Santry, Dublin 9",http://www.daft.ie/dublin/houses-for-rent/santry/cedar-view-santry-dublin-1929487/,-6.256599,53.404869,"Furnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",6.4,"House to Rent"
704,https://www.daft.ie/dublin/estate-agents/rathmines/oconnorshannon/,"€1,450 Per month","Casimir Avenue, Harold'S Cross, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/harolds-cross/casimir-avenue-harolds-cross-dublin-1930549/,-6.281051,53.321153,"Furnished, 1 Bedroom (1 double), 1 Bathroom",3.2,"Apartment to Rent"
705,https://www.daft.ie/dublin/estate-agents/ranelagh/omdestateagents/,"€3,200 Per month","26 Woodbine Avenue, Booterstown, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/booterstown/26-woodbine-avenue-booterstown-dublin-1925602/,-6.210754,53.309267,"Furnished, 4 Bedrooms (1 single, 3 double), 1 Bathroom",5.3,"House to Rent"
706,https://www.daft.ie/dublin/estate-agents/ranelagh/omdestateagents/,"€3,150 Per month","80 Mount Anville Park, Mount Merrion, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/mount-merrion/80-mount-anville-park-mount-merrion-dublin-1919440/,-6.210932,53.296602,"Unfurnished, 4 Bedrooms (1 single, 3 double), 2 Bathrooms",6.5,"House to Rent"
707,NULL,"€2,000 Per month","1A Lein Park, Raheny, Dublin 5",http://www.daft.ie/dublin/houses-for-rent/raheny/1a-lein-park-raheny-dublin-1930709/,-6.184357,53.381202,"Furnished, 3 Bedrooms (1 single, 2 double), 1 Bathroom",6.3,"House to Rent"
708,https://www.daft.ie/dublin/estate-agents/artane/delaney/,"€3,220 Per month","Pintail House, Clontarf, Dublin 3",http://www.daft.ie/dublin/apartments-for-rent/clontarf/pintail-house-clontarf-dublin-1924271/,-6.180883,53.362849,"Furnished, 3 Bedrooms (3 double), 3 Bathrooms",5.5,"Apartment to Rent"
709,https://www.daft.ie/dublin/estate-agents/artane/delaney/,"€2,400 Per month","Ashbrook, Clontarf, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/clontarf/ashbrook-clontarf-dublin-1927708/,-6.213464,53.368998,"Furnished, 3 Bedrooms (1 single, 2 double), 2 Bathrooms",3.9,"House to Rent"
710,https://www.daft.ie/dublin/estate-agents/artane/delaney/,"€2,057 Per month","Mount Prospect Drive, Clontarf, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/clontarf/mount-prospect-drive-clontarf-dublin-1924070/,-6.186407,53.368590,"Unfurnished, 3 Bedrooms (1 single, 2 double), 1 Bathroom",5.4,"House to Rent"
711,NULL,"€1,800 Per month","Mayfield Terrace, Ballinteer, Dublin 16",http://www.daft.ie/dublin/houses-for-rent/ballinteer/mayfield-terrace-ballinteer-dublin-1929684/,-6.246867,53.279313,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",7.6,"House to Rent"
712,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€3,000 Per month","Orwell Place, Marianella, Rathgar, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathgar/orwell-place-marianella-rathgar-dublin-1914041/,-6.270038,53.308054,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",4.4,"Apartment to Rent"
713,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€3,000 Per month","Dundrum Castle House, Dundrum Village, Dundrum, Dublin 14",http://www.daft.ie/dublin/apartments-for-rent/dundrum/dundrum-castle-house-dundrum-village-dundrum-dublin-1927464/,-6.245274,53.287602,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",6.7,"Apartment to Rent"
714,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€1,810 Per month","Southmede, Ballinteer Road, Dundrum, Dublin 16",http://www.daft.ie/dublin/apartments-for-rent/dundrum/southmede-ballinteer-road-dundrum-dublin-1928966/,-6.245070,53.283043,"Furnished, 1 Bedroom (1 single), 1 Bathroom",7.2,"Apartment to Rent"
715,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€2,800 Per month","Shrewsbury Square, Sandymount Avenue, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/shrewsbury-square-sandymount-avenue-ballsbridge-dublin-1929072/,-6.221156,53.326811,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",3.4,"Apartment to Rent"
716,https://www.daft.ie/dublin/estate-agents/donnybrook/eoinoneill/,"€2,500 Per month","Rathmines Wood,Williams Park, Rathmines, Dublin 6",http://www.daft.ie/dublin/apartments-for-rent/rathmines/rathmines-woodwilliams-park-rathmines-dublin-1930132/,-6.268155,53.325245,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.5,"Apartment to Rent"
717,https://www.daft.ie/dublin/estate-agents/sutton/sherryfitzgeraldlettingssutton/,"€1,388 Per month","Coachyard House, Main Street, Swords, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/swords/coachyard-house-main-street-swords-dublin-1925301/,-6.220028,53.457539,"Furnished, 1 Bedroom (1 double), 1 Bathroom",12.6,"Apartment to Rent"
718,https://www.daft.ie/dublin/estate-agents/sutton/sherryfitzgeraldlettingssutton/,"€2,700 Per month","St Margaret'S Road, Malahide, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/malahide/st-margarets-road-malahide-dublin-1929872/,-6.156373,53.446166,"Furnished, 4 Bedrooms (2 single, 2 double), 2 Bathrooms",13,"House to Rent"
719,https://www.daft.ie/dublin/estate-agents/sutton/sherryfitzgeraldlettingssutton/,"€1,750 Per month","Gleneagles House, The Oaks, Ridgewood, Swords, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/swords/gleneagles-house-the-oaks-ridgewood-swords-dublin-1927872/,-6.242291,53.445679,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",11,"Apartment to Rent"
720,https://www.daft.ie/dublin/estate-agents/sutton/sherryfitzgeraldlettingssutton/,"€1,650 Per month","The Gate Lodge, Howth Road, Clontarf, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/clontarf/the-gate-lodge-howth-road-clontarf-dublin-1928598/,-6.215107,53.368146,"Furnished, 1 Bedroom (1 double), 1 Bathroom",3.8,"House to Rent"
721,https://www.daft.ie/dublin/estate-agents/sutton/sherryfitzgeraldlettingssutton/,"€2,400 Per month","Ardilaun Court, Sybil Hill Road, Raheny, Dublin 5",http://www.daft.ie/dublin/apartments-for-rent/raheny/ardilaun-court-sybil-hill-road-raheny-dublin-1927416/,-6.194510,53.375039,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",5.3,"Apartment to Rent"
722,https://www.daft.ie/dublin/estate-agents/sutton/sherryfitzgeraldlettingssutton/,"€2,400 Per month","Ardilaun Court, Sybil Hill Road, Raheny, Dublin 5",http://www.daft.ie/dublin/apartments-for-rent/raheny/ardilaun-court-sybil-hill-road-raheny-dublin-1927452/,-6.194510,53.375039,"Furnished or unfurnished, 2 Bedrooms (2 double), 2 Bathrooms",5.3,"Apartment to Rent"
723,https://www.daft.ie/dublin/estate-agents/sutton/sherryfitzgeraldlettingssutton/,"€2,950 Per month","Killester Park, Killester, Dublin 5",http://www.daft.ie/dublin/houses-for-rent/killester/killester-park-killester-dublin-1928480/,-6.207459,53.375470,"Furnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",4.7,"House to Rent"
724,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€3,750 Per month","Kingstown Mews, Park Lane, Sandycove, Co. Dublin",http://www.daft.ie/dublin/houses-for-rent/sandycove/kingstown-mews-park-lane-sandycove-dublin-1887487/,-6.129436,53.290829,"Unfurnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",10.7,"House to Rent"
725,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€2,704 Per month","The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/the-pines-herbert-park-lane-apartments-ballsbridge-dublin-1929915/,-6.233934,53.327162,"Furnished or unfurnished, 2 Bedrooms (2 double), 2 Bathrooms",2.8,"Apartment to Rent"
726,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€2,535 Per month","Fitzgerald Street, Harold Cross, Harold'S Cross, Dublin 6",http://www.daft.ie/dublin/houses-for-rent/harolds-cross/fitzgerald-street-harold-cross-harolds-cross-dublin-1922245/,-6.274492,53.327600,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.4,"House to Rent"
727,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€4,466 Per month","Bushy Park House, Terenure, Dublin 6W",http://www.daft.ie/dublin/houses-for-rent/terenure/bushy-park-house-terenure-dublin-1923864/,-6.296866,53.301509,"Furnished or unfurnished, 4 Bedrooms (4 double), 3 Bathrooms",5.7,"House to Rent"
728,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€4,460 Per month","Bushy Park House, Terenure, Dublin 6W",http://www.daft.ie/dublin/houses-for-rent/terenure/bushy-park-house-terenure-dublin-1929913/,-6.295429,53.301683,"Furnished or unfurnished, 4 Bedrooms (4 double), 3 Bathrooms",5.6,"House to Rent"
729,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€3,640 Per month","The Pines, Herbert Park, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/the-pines-herbert-park-ballsbridge-dublin-1918061/,-6.235365,53.327568,"Furnished or unfurnished, 3 Bedrooms (3 double), 2 Bathrooms",2.7,"Apartment to Rent"
730,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€2,260 Per month","Woodview Mews, Glenalbyn Rd, Stillorgan, Co. Dublin",http://www.daft.ie/dublin/apartments-for-rent/stillorgan/woodview-mews-glenalbyn-rd-stillorgan-dublin-1928609/,-6.195922,53.286880,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",7.9,"Apartment to Rent"
731,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€2,400 Per month","Rinn Na Mara, Doyles Lane, Off, Clontarf, Dublin 3",http://www.daft.ie/dublin/houses-for-rent/clontarf/rinn-na-mara-doyles-lane-off-clontarf-dublin-1928607/,-6.195524,53.363330,"Furnished, 3 Bedrooms (2 double, 1 twin), 1 Bathroom",4.6,"House to Rent"
732,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€5,520 Per month","Bushy Park. Templeogue Road, Terenure, Dublin 6W",http://www.daft.ie/dublin/houses-for-rent/terenure/bushy-park-templeogue-road-terenure-dublin-1909573/,-6.294758,53.302454,"Furnished or unfurnished, 5 Bedrooms (5 double), 4 Bathrooms",5.5,"House to Rent"
733,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€2,700 Per month","The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/the-pines-herbert-park-lane-apartments-ballsbridge-dublin-1898419/,-6.234148,53.328510,"Furnished or unfurnished, 2 Bedrooms (2 double), 2 Bathrooms",2.7,"Apartment to Rent"
734,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€4,100 Per month","Shrewsbury Park, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/shrewsbury-park-ballsbridge-dublin-1853727/,-6.219972,53.324851,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",3.6,"Apartment to Rent"
735,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€5,250 Per month","Shrewsbury Park , Ballsbridge, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/houses-for-rent/ballsbridge/shrewsbury-park-ballsbridge-ballsbridge-dublin-1874193/,-6.217999,53.324839,"Furnished, 3 Bedrooms (3 double), 3 Bathrooms",3.7,"House to Rent"
736,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€4,000 Per month","Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/penthouse-the-pines-herbert-park-lane-ballsbridge-dublin-1887503/,-6.230974,53.327968,"Furnished or unfurnished, 2 Bedrooms (2 double), 2 Bathrooms",2.8,"Apartment to Rent"
737,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€2,704 Per month","The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/the-pines-herbert-park-lane-apartments-ballsbridge-dublin-1928790/,-6.236423,53.327202,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.7,"Apartment to Rent"
738,https://www.daft.ie/dublin/estate-agents/harolds-cross/bellproperties/,"€4,500 Per month","Rathdown Park, Terenure, Dublin 6W",http://www.daft.ie/dublin/houses-for-rent/terenure/rathdown-park-terenure-dublin-1894985/,-6.286319,53.306755,"Unfurnished, 4 Bedrooms (1 single, 3 double), 3 Bathrooms",4.8,"House to Rent"
739,NULL,"€2,450 Per month","Fitzwilliam Point, Fitzwilliam Quay, Ringsend, Dublin 4",http://www.daft.ie/dublin/apartments-for-rent/ringsend/fitzwilliam-point-fitzwilliam-quay-ringsend-dublin-1923860/,-6.227105,53.341049,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.2,"Apartment to Rent"
740,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,600 Per month","Grand Canal Square, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/grand-canal-square-dublin-2-dublin-1641260/,-6.238904,53.343263,"Furnished, 1 Bedroom (1 double), 1 Bathroom",1.4,"Apartment to Rent"
741,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Grand Canal Square, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/grand-canal-square-dublin-2-dublin-1705394/,-6.237223,53.342605,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",1.6,"Apartment to Rent"
742,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Hanover Quay, Grand Canal Dock, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/hanover-quay-grand-canal-dock-dublin-1859329/,-6.238080,53.345531,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",1.4,"Apartment to Rent"
743,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,600 Per month","Grand Canal Square, Grand Canal Dock, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/grand-canal-square-grand-canal-dock-dublin-1857609/,-6.236004,53.345267,"Furnished, 1 Bedroom (1 double), 1 Bathroom",1.6,"Apartment to Rent"
744,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Grand Canal Square, Grand Canal Dock, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/grand-canal-square-grand-canal-dock-dublin-1696286/,-6.238296,53.344642,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",1.4,"Apartment to Rent"
745,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Leeson Street, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/leeson-street-dublin-2-dublin-1857461/,-6.247395,53.328517,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.2,"Apartment to Rent"
746,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Grand Canal Quay, Grand Canal Dock, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/grand-canal-quay-grand-canal-dock-dublin-1756830/,-6.238915,53.343263,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",1.4,"Apartment to Rent"
747,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,400 Per month","Leeson Street, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/leeson-street-dublin-2-dublin-1857067/,-6.247281,53.328572,"Furnished, 1 Bedroom (1 double), 1 Bathroom",2.2,"Apartment to Rent"
748,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Grand Canal Square, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/grand-canal-square-dublin-2-dublin-1817455/,-6.241050,53.342789,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",1.3,"Apartment to Rent"
749,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,800 Per month","Millennium Tower, Grand Canal Dock, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/millennium-tower-grand-canal-dock-dublin-1676509/,-6.265260,53.347352,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",0.4,"Apartment to Rent"
750,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,850 Per month","Grand Canal Square, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/grand-canal-square-dublin-2-dublin-1732078/,-6.231709,53.342516,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",1.9,"Apartment to Rent"
751,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Leeson Street, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/dublin-2/leeson-street-dublin-2-dublin-1857369/,-6.247373,53.328487,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",2.2,"Apartment to Rent"
752,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Grand Canal Square, Grand Canal Dock, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/grand-canal-square-grand-canal-dock-dublin-1697330/,-6.237031,53.345668,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",1.5,"Apartment to Rent"
753,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Hanover Quay, Grand Canal Dock, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/hanover-quay-grand-canal-dock-dublin-1862322/,-6.238037,53.345441,"Furnished, 2 Bedrooms (2 double), 2 Bathrooms",1.4,"Apartment to Rent"
754,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,900 Per month","Grand Canal Square, Grand Canal Dock, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/grand-canal-square-grand-canal-dock-dublin-1696281/,-6.235400,53.345770,"Furnished, 2 Bedrooms (2 double), 1 Bathroom",1.6,"Apartment to Rent"
755,https://www.daft.ie/dublin/estate-agents/dublin-2/Adoor/,"€3,600 Per month","Gallery Quay, Grand Canal Dock, Dublin 2",http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/gallery-quay-grand-canal-dock-dublin-1707871/,-6.238919,53.343233,"Furnished, 1 Bedroom (1 double), 1 Bathroom",1.4,"Apartment to Rent"
